filename,cmax,state,runtime,best_solution_time
aslib0_517a.RCP,79,Optimal,0.19,0.115
aslib0_518a.RCP,87,Optimal,0.173,0.076
aslib0_519a.RCP,92,Optimal,0.204,0.169
aslib0_520a.RCP,86,Optimal,0.139,0.043
aslib0_521a.RCP,82,Optimal,0.313,0.178
aslib0_522a.RCP,91,Optimal,0.254,0.233
aslib0_523a.RCP,89,Optimal,0.188,0.174
aslib0_524a.RCP,84,Optimal,0.233,0.152
aslib0_525a.RCP,86,Optimal,0.235,0.071
aslib0_526a.RCP,85,Optimal,0.254,0.105
aslib0_527a.RCP,75,Optimal,0.274,0.253
aslib0_528a.RCP,81,Optimal,0.201,0.142
aslib0_529a.RCP,88,Optimal,0.248,0.181
aslib0_530a.RCP,85,Optimal,0.199,0.177
aslib0_531a.RCP,91,Optimal,0.273,0.17
aslib0_532a.RCP,85,Optimal,0.252,0.152
aslib0_533a.RCP,87,Optimal,0.249,0.104
aslib0_534a.RCP,84,Optimal,0.213,0.124
aslib0_535a.RCP,75,Optimal,0.183,0.1
aslib0_536a.RCP,89,Optimal,0.151,0.071
aslib0_537a.RCP,91,Optimal,0.35,0.205
aslib0_538a.RCP,76,Optimal,0.279,0.168
aslib0_539a.RCP,87,Optimal,0.204,0.144
aslib0_540a.RCP,86,Optimal,0.198,0.111
aslib0_541a.RCP,100,Optimal,0.2,0.124
aslib0_542a.RCP,85,Optimal,0.282,0.181
aslib0_543a.RCP,96,Optimal,0.172,0.102
aslib0_544a.RCP,99,Optimal,0.284,0.116
aslib0_545a.RCP,89,Optimal,0.175,0.129
aslib0_546a.RCP,83,Optimal,0.29,0.113
aslib0_547a.RCP,98,Optimal,0.288,0.209
aslib0_548a.RCP,90,Optimal,0.293,0.123
aslib0_549a.RCP,83,Optimal,0.252,0.176
aslib0_550a.RCP,87,Optimal,0.293,0.212
aslib0_551a.RCP,78,Optimal,0.277,0.115
aslib0_552a.RCP,93,Optimal,0.214,0.122
aslib0_553a.RCP,85,Optimal,0.296,0.26
aslib0_554a.RCP,79,Optimal,0.38,0.309
aslib0_555a.RCP,75,Optimal,0.217,0.181
aslib0_556a.RCP,72,Optimal,0.223,0.206
aslib0_557a.RCP,72,Optimal,0.204,0.11
aslib0_558a.RCP,80,Optimal,0.263,0.173
aslib0_559a.RCP,81,Optimal,0.273,0.097
aslib0_560a.RCP,74,Optimal,0.358,0.208
aslib0_561a.RCP,81,Optimal,0.291,0.107
aslib0_562a.RCP,85,Optimal,0.383,0.159
aslib0_563a.RCP,84,Optimal,0.235,0.2
aslib0_564a.RCP,95,Optimal,0.26,0.131
aslib0_565a.RCP,75,Optimal,0.333,0.286
aslib0_566a.RCP,69,Optimal,0.27,0.158
aslib0_567a.RCP,82,Optimal,0.281,0.083
aslib0_568a.RCP,78,Optimal,0.308,0.259
aslib0_569a.RCP,76,Optimal,0.299,0.141
aslib0_570a.RCP,79,Optimal,0.298,0.233
aslib0_571a.RCP,84,Optimal,0.229,0.155
aslib0_572a.RCP,79,Optimal,0.387,0.185
aslib0_573a.RCP,79,Optimal,0.409,0.295
aslib0_574a.RCP,81,Optimal,0.401,0.218
aslib0_575a.RCP,81,Optimal,0.478,0.463
aslib0_576a.RCP,75,Optimal,0.298,0.282
aslib0_577a.RCP,94,Optimal,0.27,0.091
aslib0_578a.RCP,85,Optimal,1.942,1.926
aslib0_579a.RCP,80,Optimal,0.322,0.145
aslib0_580a.RCP,81,Optimal,0.283,0.216
aslib0_581a.RCP,85,Optimal,0.293,0.146
aslib0_582a.RCP,73,Optimal,0.179,0.091
aslib0_583a.RCP,86,Optimal,0.395,0.264
aslib0_584a.RCP,79,Optimal,0.343,0.243
aslib0_585a.RCP,86,Optimal,0.375,0.172
aslib0_586a.RCP,80,Optimal,0.236,0.201
aslib0_587a.RCP,84,Optimal,0.325,0.12
aslib0_588a.RCP,89,Optimal,0.326,0.154
aslib0_589a.RCP,86,Optimal,0.248,0.212
aslib0_590a.RCP,79,Optimal,0.485,0.331
aslib0_591a.RCP,76,Optimal,0.613,0.333
aslib0_592a.RCP,86,Optimal,0.448,0.156
aslib0_593a.RCP,66,Optimal,0.337,0.284
aslib0_594a.RCP,82,Optimal,0.327,0.208
aslib0_595a.RCP,83,Optimal,0.236,0.173
aslib0_596a.RCP,80,Optimal,0.454,0.438
aslib0_597a.RCP,87,Optimal,0.262,0.182
aslib0_598a.RCP,84,Optimal,0.258,0.137
aslib0_599a.RCP,87,Optimal,0.224,0.19
aslib0_600a.RCP,88,Optimal,3.599,0.188
aslib0_601a.RCP,79,Optimal,1.053,0.497
aslib0_602a.RCP,79,Optimal,0.302,0.229
aslib0_603a.RCP,85,Optimal,0.374,0.245
aslib0_604a.RCP,85,Optimal,0.433,0.152
aslib0_605a.RCP,85,Optimal,0.493,0.476
aslib0_606a.RCP,82,Optimal,0.424,0.251
aslib0_607a.RCP,80,Optimal,0.718,0.409
aslib0_608a.RCP,80,Optimal,0.566,0.433
aslib0_609a.RCP,82,Optimal,0.847,0.776
aslib0_610a.RCP,78,Optimal,0.647,0.606
aslib0_611a.RCP,83,Optimal,0.622,0.563
aslib0_612a.RCP,85,Optimal,0.475,0.201
aslib0_613a.RCP,85,Optimal,0.492,0.323
aslib0_614a.RCP,76,Optimal,0.582,0.564
aslib0_615a.RCP,84,Optimal,0.575,0.28
aslib0_616a.RCP,79,Optimal,0.287,0.065
aslib0_617a.RCP,75,Optimal,0.286,0.082
aslib0_618a.RCP,91,Optimal,0.533,0.467
aslib0_619a.RCP,81,Optimal,0.294,0.163
aslib0_620a.RCP,87,Optimal,0.304,0.217
aslib0_621a.RCP,83,Optimal,0.659,0.602
aslib0_622a.RCP,80,Optimal,0.382,0.2
aslib0_623a.RCP,88,Optimal,0.363,0.128
aslib0_624a.RCP,76,Optimal,0.806,0.265
aslib0_625a.RCP,83,Optimal,0.632,0.177
aslib0_626a.RCP,76,Optimal,0.403,0.345
aslib0_627a.RCP,90,Optimal,0.479,0.311
aslib0_628a.RCP,73,Optimal,0.879,0.683
aslib0_629a.RCP,82,Optimal,2.582,0.951
aslib0_630a.RCP,75,Optimal,0.295,0.214
aslib0_631a.RCP,86,Optimal,0.605,0.586
aslib0_632a.RCP,78,Optimal,0.497,0.335
aslib0_633a.RCP,87,Optimal,0.373,0.18
aslib0_634a.RCP,85,Optimal,0.459,0.387
aslib0_635a.RCP,77,Optimal,0.269,0.236
aslib0_636a.RCP,81,Optimal,0.924,0.478
aslib0_637a.RCP,73,Optimal,1.288,0.57
aslib0_638a.RCP,82,Optimal,0.592,0.418
aslib0_639a.RCP,91,Optimal,0.477,0.335
aslib0_640a.RCP,79,Optimal,0.966,0.542
aslib0_641a.RCP,69,Optimal,1.615,0.302
aslib0_642a.RCP,78,Optimal,0.921,0.656
aslib0_643a.RCP,87,Optimal,0.805,0.694
aslib0_644a.RCP,78,Optimal,0.463,0.317
aslib0_645a.RCP,83,Optimal,0.441,0.277
aslib0_646a.RCP,79,Optimal,0.489,0.196
aslib0_647a.RCP,92,Optimal,0.698,0.276
aslib0_648a.RCP,81,Optimal,0.573,0.555
aslib0_649a.RCP,81,Optimal,0.554,0.293
aslib0_650a.RCP,76,Feasible,5.022,3.067
aslib0_651a.RCP,79,Optimal,0.369,0.288
aslib0_652a.RCP,71,Optimal,0.5,0.298
aslib0_653a.RCP,74,Optimal,0.901,0.603
aslib0_654a.RCP,69,Optimal,1.391,0.877
aslib0_655a.RCP,78,Optimal,0.442,0.418
aslib0_656a.RCP,78,Optimal,0.3,0.114
aslib0_657a.RCP,80,Optimal,0.493,0.269
aslib0_658a.RCP,72,Optimal,2.315,1.923
aslib0_659a.RCP,76,Optimal,1.337,0.432
aslib0_660a.RCP,72,Optimal,0.463,0.315
aslib0_661a.RCP,87,Optimal,1.499,0.242
aslib0_662a.RCP,77,Optimal,4.177,1.78
aslib0_663a.RCP,82,Optimal,0.521,0.311
aslib0_664a.RCP,81,Optimal,0.677,0.501
aslib0_665a.RCP,75,Optimal,1.012,0.055
aslib0_666a.RCP,78,Optimal,0.306,0.068
aslib0_667a.RCP,79,Optimal,0.504,0.455
aslib0_668a.RCP,70,Optimal,0.346,0.265
aslib0_669a.RCP,76,Optimal,0.813,0.24
aslib0_670a.RCP,81,Optimal,0.606,0.574
aslib0_671a.RCP,79,Optimal,1.384,0.618
aslib0_672a.RCP,77,Optimal,0.512,0.279
aslib0_673a.RCP,84,Optimal,0.517,0.42
aslib0_674a.RCP,87,Optimal,0.919,0.787
aslib0_675a.RCP,81,Optimal,0.7,0.38
aslib0_676a.RCP,73,Optimal,0.422,0.226
aslib0_677a.RCP,85,Optimal,0.43,0.244
aslib0_678a.RCP,78,Optimal,0.749,0.272
aslib0_679a.RCP,78,Optimal,0.473,0.394
aslib0_680a.RCP,82,Feasible,5.022,0.433
aslib0_681a.RCP,76,Optimal,0.439,0.038
aslib0_682a.RCP,81,Optimal,0.507,0.447
aslib0_683a.RCP,76,Optimal,0.54,0.289
aslib0_684a.RCP,78,Optimal,0.452,0.319
aslib0_685a.RCP,83,Optimal,0.711,0.311
aslib0_686a.RCP,69,Optimal,1.222,1.201
aslib0_687a.RCP,82,Optimal,0.37,0.253
aslib0_688a.RCP,78,Optimal,0.551,0.455
aslib0_689a.RCP,86,Feasible,5.023,1.209
aslib0_690a.RCP,76,Optimal,2.439,1.435
aslib0_691a.RCP,77,Optimal,1.871,0.743
aslib0_692a.RCP,71,Optimal,0.977,0.535
aslib0_693a.RCP,82,Optimal,0.354,0.268
aslib0_694a.RCP,76,Optimal,0.727,0.391
aslib0_695a.RCP,72,Optimal,0.646,0.304
aslib0_696a.RCP,83,Optimal,0.469,0.448
aslib0_697a.RCP,77,Optimal,0.515,0.346
aslib0_698a.RCP,88,Optimal,1.216,0.436
aslib0_699a.RCP,75,Optimal,0.334,0.309
aslib0_700a.RCP,80,Feasible,5.026,0.342
aslib0_701a.RCP,85,Optimal,0.51,0.088
aslib0_702a.RCP,87,Optimal,1.071,0.316
aslib0_703a.RCP,72,Optimal,0.837,0.31
aslib0_704a.RCP,81,Optimal,0.546,0.205
aslib0_705a.RCP,95,Optimal,1.059,1.027
aslib0_706a.RCP,90,Optimal,0.888,0.272
aslib0_707a.RCP,92,Optimal,0.705,0.196
aslib0_708a.RCP,91,Optimal,3.455,1.647
aslib0_709a.RCP,83,Feasible,5.026,0.345
aslib0_710a.RCP,86,Optimal,0.843,0.729
aslib0_711a.RCP,83,Feasible,5.027,0.249
aslib0_712a.RCP,83,Feasible,5.028,1.065
aslib0_713a.RCP,93,Optimal,0.208,0.181
aslib0_714a.RCP,90,Feasible,5.027,0.305
aslib0_715a.RCP,92,Optimal,1.862,0.916
aslib0_716a.RCP,82,Optimal,1.269,0.77
aslib0_717a.RCP,86,Optimal,0.46,0.293
aslib0_718a.RCP,93,Feasible,5.028,1.456
aslib0_719a.RCP,87,Optimal,4.767,3.963
aslib0_720a.RCP,78,Optimal,2.898,1.414
aslib0_721a.RCP,95,Optimal,2.524,1.995
aslib0_722a.RCP,86,Feasible,5.029,1.876
aslib0_723a.RCP,90,Optimal,0.673,0.301
aslib0_724a.RCP,75,Feasible,5.028,3.867
aslib0_725a.RCP,93,Feasible,5.028,0.958
aslib0_726a.RCP,86,Optimal,0.686,0.609
aslib0_727a.RCP,86,Optimal,1.236,0.459
aslib0_728a.RCP,79,Optimal,0.664,0.535
aslib0_729a.RCP,94,Optimal,1.828,1.196
aslib0_730a.RCP,85,Optimal,0.715,0.583
aslib0_731a.RCP,83,Feasible,5.028,0.845
aslib0_732a.RCP,84,Optimal,0.61,0.364
aslib0_733a.RCP,78,Optimal,4.045,0.371
aslib0_734a.RCP,75,Optimal,0.608,0.344
aslib0_735a.RCP,94,Optimal,0.514,0.322
aslib0_736a.RCP,85,Optimal,0.579,0.343
aslib0_737a.RCP,75,Feasible,5.029,0.519
aslib0_738a.RCP,73,Optimal,0.322,0.269
aslib0_739a.RCP,98,Optimal,0.169,0.053
aslib0_740a.RCP,92,Optimal,0.421,0.14
aslib0_741a.RCP,86,Optimal,1.323,0.332
aslib0_742a.RCP,79,Optimal,0.329,0.304
aslib0_743a.RCP,85,Optimal,0.644,0.381
aslib0_744a.RCP,69,Optimal,1.82,0.697
aslib0_745a.RCP,88,Optimal,1.119,1.092
aslib0_746a.RCP,86,Optimal,0.099,0.074
aslib0_747a.RCP,78,Optimal,0.951,0.441
aslib0_748a.RCP,90,Optimal,1.224,0.539
aslib0_749a.RCP,84,Optimal,0.387,0.339
aslib0_750a.RCP,72,Optimal,0.429,0.225
aslib0_751a.RCP,83,Optimal,0.381,0.314
aslib0_752a.RCP,87,Optimal,0.471,0.116
aslib0_753a.RCP,82,Optimal,0.498,0.143
aslib0_754a.RCP,77,Optimal,0.382,0.237
aslib0_755a.RCP,93,Optimal,0.435,0.153
aslib0_756a.RCP,87,Optimal,0.407,0.276
aslib0_757a.RCP,77,Optimal,0.433,0.158
aslib0_758a.RCP,75,Optimal,0.365,0.207
aslib0_759a.RCP,76,Optimal,0.489,0.149
aslib0_760a.RCP,81,Optimal,0.49,0.461
aslib0_761a.RCP,81,Optimal,0.414,0.109
aslib0_762a.RCP,84,Optimal,0.407,0.252
aslib0_763a.RCP,77,Optimal,0.383,0.244
aslib0_764a.RCP,68,Optimal,0.481,0.431
aslib0_765a.RCP,75,Optimal,0.483,0.304
aslib0_766a.RCP,77,Optimal,0.36,0.253
aslib0_767a.RCP,79,Optimal,0.392,0.196
aslib0_768a.RCP,78,Optimal,0.505,0.39
aslib0_769a.RCP,81,Optimal,0.437,0.276
aslib0_770a.RCP,86,Optimal,0.41,0.248
aslib0_771a.RCP,86,Optimal,0.412,0.349
aslib0_772a.RCP,93,Optimal,0.452,0.353
aslib0_773a.RCP,81,Optimal,0.401,0.249
aslib0_774a.RCP,76,Optimal,0.439,0.159
aslib0_775a.RCP,88,Optimal,0.461,0.32
aslib0_776a.RCP,78,Optimal,0.422,0.19
aslib0_777a.RCP,85,Optimal,0.441,0.293
aslib0_778a.RCP,76,Optimal,0.424,0.227
aslib0_779a.RCP,90,Optimal,0.532,0.236
aslib0_780a.RCP,74,Optimal,0.424,0.34
aslib0_781a.RCP,71,Optimal,0.376,0.234
aslib0_782a.RCP,80,Optimal,0.412,0.27
aslib0_783a.RCP,78,Optimal,0.461,0.334
aslib0_784a.RCP,84,Optimal,0.335,0.287
aslib0_785a.RCP,80,Optimal,0.394,0.241
aslib0_786a.RCP,92,Optimal,0.587,0.154
aslib0_787a.RCP,65,Optimal,0.403,0.321
aslib0_788a.RCP,84,Optimal,0.491,0.141
aslib0_789a.RCP,82,Optimal,0.354,0.266
aslib0_790a.RCP,84,Optimal,0.379,0.253
aslib0_791a.RCP,90,Optimal,0.436,0.315
aslib0_792a.RCP,90,Optimal,0.431,0.331
aslib0_793a.RCP,79,Optimal,0.474,0.379
aslib0_794a.RCP,93,Optimal,0.476,0.29
aslib0_795a.RCP,88,Optimal,0.429,0.229
aslib0_796a.RCP,77,Optimal,0.387,0.159
aslib0_797a.RCP,80,Optimal,0.533,0.194
aslib0_798a.RCP,79,Optimal,0.433,0.201
aslib0_799a.RCP,84,Optimal,0.455,0.283
aslib0_800a.RCP,76,Optimal,0.373,0.356
aslib0_801a.RCP,81,Optimal,0.41,0.21
aslib0_802a.RCP,79,Optimal,0.342,0.175
aslib0_803a.RCP,73,Optimal,0.34,0.243
aslib0_804a.RCP,72,Optimal,0.446,0.223
aslib0_805a.RCP,72,Optimal,0.316,0.2
aslib0_806a.RCP,77,Optimal,0.386,0.349
aslib0_807a.RCP,73,Optimal,0.431,0.292
aslib0_808a.RCP,71,Optimal,0.323,0.303
aslib0_809a.RCP,78,Optimal,0.417,0.162
aslib0_810a.RCP,77,Optimal,0.339,0.241
aslib0_811a.RCP,81,Optimal,0.276,0.154
aslib0_812a.RCP,77,Optimal,0.462,0.353
aslib0_813a.RCP,89,Optimal,0.5,0.188
aslib0_814a.RCP,79,Optimal,1.291,0.36
aslib0_815a.RCP,80,Optimal,0.396,0.189
aslib0_816a.RCP,70,Optimal,0.301,0.278
aslib0_817a.RCP,86,Optimal,0.499,0.267
aslib0_818a.RCP,80,Optimal,0.515,0.498
aslib0_819a.RCP,78,Optimal,0.3,0.148
aslib0_820a.RCP,75,Optimal,0.479,0.322
aslib0_821a.RCP,89,Optimal,0.547,0.367
aslib0_822a.RCP,83,Optimal,0.428,0.331
aslib0_823a.RCP,78,Optimal,0.394,0.276
aslib0_824a.RCP,70,Optimal,0.496,0.214
aslib0_825a.RCP,76,Optimal,0.459,0.383
aslib0_826a.RCP,80,Optimal,0.439,0.068
aslib0_827a.RCP,72,Optimal,0.503,0.452
aslib0_828a.RCP,82,Optimal,0.55,0.532
aslib0_829a.RCP,76,Optimal,0.951,0.403
aslib0_830a.RCP,86,Optimal,0.387,0.227
aslib0_831a.RCP,70,Optimal,1.439,0.378
aslib0_832a.RCP,76,Optimal,0.432,0.161
aslib0_833a.RCP,78,Optimal,0.366,0.333
aslib0_834a.RCP,72,Optimal,0.482,0.285
aslib0_835a.RCP,85,Optimal,0.9,0.734
aslib0_836a.RCP,87,Optimal,0.572,0.423
aslib0_837a.RCP,80,Optimal,0.49,0.368
aslib0_838a.RCP,81,Optimal,0.513,0.372
aslib0_839a.RCP,88,Optimal,0.586,0.516
aslib0_840a.RCP,78,Optimal,0.493,0.288
aslib0_841a.RCP,86,Optimal,0.561,0.422
aslib0_842a.RCP,74,Optimal,0.357,0.224
aslib0_843a.RCP,76,Optimal,0.411,0.335
aslib0_844a.RCP,83,Optimal,0.658,0.482
aslib0_845a.RCP,82,Optimal,0.581,0.249
aslib0_846a.RCP,80,Optimal,0.37,0.353
aslib0_847a.RCP,86,Optimal,0.563,0.368
aslib0_848a.RCP,85,Optimal,0.491,0.411
aslib0_849a.RCP,80,Optimal,0.356,0.239
aslib0_850a.RCP,73,Optimal,0.686,0.665
aslib0_851a.RCP,79,Optimal,0.412,0.39
aslib0_852a.RCP,73,Optimal,0.903,0.449
aslib0_853a.RCP,72,Optimal,1.163,0.572
aslib0_854a.RCP,70,Optimal,0.206,0.084
aslib0_855a.RCP,80,Optimal,0.581,0.498
aslib0_856a.RCP,73,Optimal,0.502,0.461
aslib0_857a.RCP,76,Optimal,0.291,0.227
aslib0_858a.RCP,76,Optimal,0.445,0.424
aslib0_859a.RCP,84,Optimal,0.397,0.213
aslib0_860a.RCP,80,Optimal,1.398,1.213
aslib0_861a.RCP,79,Optimal,3.163,1.499
aslib0_862a.RCP,85,Optimal,0.499,0.402
aslib0_863a.RCP,80,Optimal,0.56,0.537
aslib0_864a.RCP,73,Optimal,1.186,0.825
aslib0_865a.RCP,69,Optimal,0.672,0.358
aslib0_866a.RCP,77,Optimal,0.845,0.414
aslib0_867a.RCP,83,Optimal,0.717,0.682
aslib0_868a.RCP,71,Optimal,0.516,0.355
aslib0_869a.RCP,86,Optimal,0.478,0.457
aslib0_870a.RCP,74,Optimal,0.637,0.504
aslib0_871a.RCP,79,Optimal,0.805,0.564
aslib0_872a.RCP,79,Optimal,0.865,0.676
aslib0_873a.RCP,85,Optimal,1.026,0.615
aslib0_874a.RCP,78,Feasible,5.024,1.433
aslib0_875a.RCP,74,Optimal,0.55,0.287
aslib0_876a.RCP,85,Optimal,0.551,0.528
aslib0_877a.RCP,74,Optimal,1.133,0.927
aslib0_878a.RCP,74,Optimal,1.945,0.399
aslib0_879a.RCP,75,Optimal,0.542,0.337
aslib0_880a.RCP,81,Optimal,0.833,0.733
aslib0_881a.RCP,92,Optimal,0.628,0.248
aslib0_882a.RCP,87,Optimal,3.977,0.909
aslib0_883a.RCP,87,Optimal,0.781,0.655
aslib0_884a.RCP,80,Optimal,1.443,1.109
aslib0_885a.RCP,78,Optimal,0.472,0.319
aslib0_886a.RCP,74,Optimal,0.575,0.485
aslib0_887a.RCP,83,Optimal,0.631,0.267
aslib0_888a.RCP,86,Optimal,0.892,0.711
aslib0_889a.RCP,81,Optimal,0.673,0.642
aslib0_890a.RCP,82,Optimal,0.656,0.401
aslib0_891a.RCP,80,Optimal,0.696,0.617
aslib0_892a.RCP,82,Optimal,0.638,0.613
aslib0_893a.RCP,84,Optimal,1.163,0.958
aslib0_894a.RCP,86,Feasible,5.023,0.689
aslib0_895a.RCP,87,Optimal,1.672,1.459
aslib0_896a.RCP,78,Optimal,1.214,0.591
aslib0_897a.RCP,77,Optimal,0.941,0.437
aslib0_898a.RCP,74,Optimal,0.491,0.447
aslib0_899a.RCP,79,Optimal,0.54,0.464
aslib0_900a.RCP,78,Optimal,3.605,1.562
aslib0_901a.RCP,79,Optimal,0.889,0.413
aslib0_902a.RCP,73,Optimal,0.814,0.73
aslib0_903a.RCP,70,Feasible,5.03,1.819
aslib0_904a.RCP,80,Optimal,0.723,0.465
aslib0_905a.RCP,74,Optimal,0.848,0.564
aslib0_906a.RCP,85,Optimal,0.933,0.828
aslib0_907a.RCP,84,Optimal,1.52,1.136
aslib0_908a.RCP,76,Optimal,0.486,0.243
aslib0_909a.RCP,79,Feasible,5.032,1.031
aslib0_910a.RCP,75,Feasible,5.031,0.389
aslib0_911a.RCP,81,Optimal,1.033,0.696
aslib0_912a.RCP,77,Feasible,5.029,1.616
aslib0_913a.RCP,75,Optimal,1.097,1.067
aslib0_914a.RCP,82,Optimal,3.478,1.874
aslib0_915a.RCP,78,Optimal,2.468,2.029
aslib0_916a.RCP,82,Optimal,1.324,1.191
aslib0_917a.RCP,73,Optimal,0.927,0.868
aslib0_918a.RCP,79,Optimal,1.585,0.601
aslib0_919a.RCP,81,Optimal,1.215,1.187
aslib0_920a.RCP,87,Optimal,4.056,2.149
aslib0_921a.RCP,74,Optimal,4.853,1.443
aslib0_922a.RCP,83,Optimal,1.036,1.007
aslib0_923a.RCP,75,Optimal,1.336,0.536
aslib0_924a.RCP,93,Optimal,4.364,1.995
aslib0_925a.RCP,92,Optimal,0.986,0.958
aslib0_926a.RCP,81,Optimal,4.706,3.014
aslib0_927a.RCP,84,Optimal,0.969,0.941
aslib0_928a.RCP,81,Feasible,5.031,1.336
aslib0_929a.RCP,78,Optimal,0.915,0.591
aslib0_930a.RCP,84,Optimal,2.574,0.529
aslib0_931a.RCP,89,Feasible,5.034,1.79
aslib0_932a.RCP,85,Optimal,0.647,0.526
aslib0_933a.RCP,89,Optimal,2.589,2.559
aslib0_934a.RCP,76,Optimal,1.051,1.022
aslib0_935a.RCP,83,Optimal,2.729,1.204
aslib0_936a.RCP,72,Feasible,5.031,3.958
aslib0_937a.RCP,84,Optimal,3.472,1.956
aslib0_938a.RCP,77,Optimal,3.516,0.217
aslib0_939a.RCP,93,Optimal,2.14,1.439
aslib0_940a.RCP,76,Feasible,5.03,1.419
aslib0_941a.RCP,64,Optimal,1.041,1.012
aslib0_942a.RCP,93,Feasible,5.031,4.266
aslib0_943a.RCP,74,Optimal,0.711,0.638
aslib0_944a.RCP,75,Optimal,1.176,0.671
aslib0_945a.RCP,81,Optimal,0.791,0.689
aslib0_946a.RCP,75,Optimal,0.848,0.575
aslib0_947a.RCP,78,Optimal,0.811,0.58
aslib0_948a.RCP,77,Feasible,5.031,0.577
aslib0_949a.RCP,78,Feasible,5.032,2.599
aslib0_950a.RCP,85,Optimal,2.851,2.209
aslib0_951a.RCP,85,Optimal,1.98,1.628
aslib0_952a.RCP,83,Feasible,5.036,1.008
aslib0_953a.RCP,91,Feasible,5.037,4.735
aslib0_954a.RCP,78,Optimal,0.365,0.317
aslib0_955a.RCP,87,Optimal,1.442,1.091
aslib0_956a.RCP,70,Optimal,3.174,2.332
aslib0_957a.RCP,81,Optimal,3.627,0.752
aslib0_958a.RCP,85,Optimal,1.259,0.362
aslib0_959a.RCP,79,Optimal,1.333,0.939
aslib0_960a.RCP,87,Optimal,1.393,0.443
aslib0_961a.RCP,86,Feasible,5.038,0.88
aslib0_962a.RCP,98,Optimal,1.605,0.962
aslib0_963a.RCP,97,Optimal,3.851,0.614
aslib0_964a.RCP,87,Feasible,5.038,3.079
aslib0_965a.RCP,76,Feasible,5.037,3.143
aslib0_966a.RCP,89,Optimal,0.365,0.047
aslib0_967a.RCP,89,Optimal,0.894,0.265
aslib0_968a.RCP,92,Optimal,1.484,1.439
aslib0_969a.RCP,97,Optimal,2.275,2.24
aslib0_970a.RCP,88,Optimal,0.941,0.428
aslib0_971a.RCP,93,Feasible,5.038,1.573
aslib0_972a.RCP,84,Optimal,3.588,1.571
aslib0_973a.RCP,86,Optimal,0.798,0.414
aslib0_974a.RCP,92,Optimal,1.652,0.985
aslib0_975a.RCP,82,Optimal,1.519,1.304
aslib0_976a.RCP,90,Optimal,4.111,3.942
aslib0_977a.RCP,96,Feasible,5.037,1.298
aslib0_978a.RCP,98,Feasible,5.036,0.936
aslib0_979a.RCP,85,Optimal,3.438,0.951
aslib0_980a.RCP,79,Optimal,1.528,1.189
aslib0_981a.RCP,97,Optimal,1.294,0.391
aslib0_982a.RCP,93,Feasible,5.038,1.399
aslib0_983a.RCP,76,Feasible,5.036,0.591
aslib0_984a.RCP,89,Optimal,0.984,0.595
aslib0_985a.RCP,86,Optimal,1.994,1.736
aslib0_986a.RCP,90,Optimal,0.62,0.5
aslib0_987a.RCP,82,Optimal,0.909,0.52
aslib0_988a.RCP,84,Optimal,3.047,1.286
aslib0_989a.RCP,85,Optimal,2.225,0.718
aslib0_990a.RCP,87,Optimal,1.752,1.032
aslib0_991a.RCP,81,Optimal,1.019,0.776
aslib0_992a.RCP,88,Optimal,0.589,0.493
aslib0_993a.RCP,96,Optimal,0.866,0.806
aslib0_994a.RCP,87,Optimal,1.271,0.511
aslib0_995a.RCP,96,Feasible,5.036,0.125
aslib0_996a.RCP,91,Feasible,5.039,1.263
aslib0_997a.RCP,96,Optimal,1.183,1.123
aslib0_998a.RCP,90,Optimal,0.923,0.596
aslib0_999a.RCP,86,Feasible,5.037,1.196
