filename,cmax,state,runtime,best_solution_time
aslib0_517a.RCP,79,Optimal,0.085,0.049
aslib0_518a.RCP,87,Optimal,0.082,0.043
aslib0_519a.RCP,92,Optimal,0.107,0.091
aslib0_520a.RCP,86,Optimal,0.09,0.04
aslib0_521a.RCP,82,Optimal,0.088,0.068
aslib0_522a.RCP,91,Optimal,0.081,0.054
aslib0_523a.RCP,89,Optimal,0.069,0.041
aslib0_524a.RCP,84,Optimal,0.056,0.044
aslib0_525a.RCP,86,Optimal,0.079,0.054
aslib0_526a.RCP,85,Optimal,0.094,0.051
aslib0_527a.RCP,75,Optimal,0.097,0.093
aslib0_528a.RCP,81,Optimal,0.066,0.048
aslib0_529a.RCP,88,Optimal,0.07,0.05
aslib0_530a.RCP,85,Optimal,0.091,0.069
aslib0_531a.RCP,91,Optimal,0.079,0.044
aslib0_532a.RCP,85,Optimal,0.069,0.039
aslib0_533a.RCP,87,Optimal,0.088,0.069
aslib0_534a.RCP,84,Optimal,0.107,0.074
aslib0_535a.RCP,75,Optimal,0.109,0.094
aslib0_536a.RCP,89,Optimal,0.062,0.038
aslib0_537a.RCP,91,Optimal,0.173,0.169
aslib0_538a.RCP,76,Optimal,0.063,0.06
aslib0_539a.RCP,87,Optimal,0.08,0.077
aslib0_540a.RCP,86,Optimal,0.093,0.042
aslib0_541a.RCP,100,Optimal,0.076,0.047
aslib0_542a.RCP,85,Optimal,0.091,0.07
aslib0_543a.RCP,96,Optimal,0.12,0.102
aslib0_544a.RCP,99,Optimal,0.104,0.064
aslib0_545a.RCP,89,Optimal,0.071,0.05
aslib0_546a.RCP,83,Optimal,0.111,0.079
aslib0_547a.RCP,98,Optimal,0.065,0.061
aslib0_548a.RCP,90,Optimal,0.119,0.092
aslib0_549a.RCP,83,Optimal,0.112,0.079
aslib0_550a.RCP,87,Optimal,0.075,0.05
aslib0_551a.RCP,78,Optimal,0.082,0.067
aslib0_552a.RCP,93,Optimal,0.255,0.243
aslib0_553a.RCP,85,Optimal,0.172,0.151
aslib0_554a.RCP,79,Optimal,0.892,0.737
aslib0_555a.RCP,75,Optimal,0.191,0.184
aslib0_556a.RCP,72,Optimal,0.269,0.259
aslib0_557a.RCP,72,Optimal,0.211,0.205
aslib0_558a.RCP,80,Optimal,0.135,0.13
aslib0_559a.RCP,81,Optimal,0.096,0.053
aslib0_560a.RCP,74,Optimal,0.629,0.425
aslib0_561a.RCP,81,Optimal,0.092,0.073
aslib0_562a.RCP,85,Optimal,0.137,0.09
aslib0_563a.RCP,84,Optimal,0.118,0.106
aslib0_564a.RCP,95,Optimal,0.166,0.161
aslib0_565a.RCP,75,Optimal,0.244,0.238
aslib0_566a.RCP,69,Optimal,0.464,0.456
aslib0_567a.RCP,82,Optimal,0.4,0.283
aslib0_568a.RCP,78,Optimal,0.404,0.346
aslib0_569a.RCP,76,Optimal,0.84,0.505
aslib0_570a.RCP,79,Optimal,0.101,0.077
aslib0_571a.RCP,84,Optimal,0.185,0.18
aslib0_572a.RCP,79,Optimal,0.178,0.17
aslib0_573a.RCP,79,Optimal,1.165,1.137
aslib0_574a.RCP,81,Optimal,0.286,0.092
aslib0_575a.RCP,81,Optimal,0.769,0.46
aslib0_576a.RCP,75,Optimal,0.562,0.557
aslib0_577a.RCP,94,Optimal,0.212,0.156
aslib0_578a.RCP,85,Optimal,1.717,0.626
aslib0_579a.RCP,80,Optimal,0.235,0.229
aslib0_580a.RCP,81,Optimal,0.109,0.083
aslib0_581a.RCP,85,Optimal,0.212,0.198
aslib0_582a.RCP,73,Optimal,0.128,0.117
aslib0_583a.RCP,86,Optimal,0.629,0.39
aslib0_584a.RCP,79,Optimal,0.291,0.281
aslib0_585a.RCP,86,Optimal,0.216,0.21
aslib0_586a.RCP,80,Optimal,0.179,0.173
aslib0_587a.RCP,84,Optimal,0.238,0.231
aslib0_588a.RCP,89,Optimal,0.403,0.253
aslib0_589a.RCP,86,Optimal,0.133,0.1
aslib0_590a.RCP,79,Optimal,0.488,0.432
aslib0_591a.RCP,76,Optimal,2.68,0.472
aslib0_592a.RCP,86,Optimal,2.422,0.68
aslib0_593a.RCP,66,Optimal,0.959,0.947
aslib0_594a.RCP,82,Optimal,0.101,0.084
aslib0_595a.RCP,83,Optimal,0.319,0.31
aslib0_596a.RCP,80,Optimal,0.509,0.47
aslib0_597a.RCP,87,Optimal,0.982,0.828
aslib0_598a.RCP,84,Optimal,0.151,0.142
aslib0_599a.RCP,87,Optimal,0.074,0.035
aslib0_600a.RCP,88,Feasible,5.011,1.386
aslib0_601a.RCP,79,Optimal,3.013,1.881
aslib0_602a.RCP,79,Optimal,1.2,0.736
aslib0_603a.RCP,85,Optimal,1.062,0.485
aslib0_604a.RCP,85,Optimal,1.867,1.068
aslib0_605a.RCP,85,Optimal,1.13,1.045
aslib0_606a.RCP,82,Optimal,0.795,0.518
aslib0_607a.RCP,80,Optimal,2.966,2.734
aslib0_608a.RCP,80,Optimal,2.315,2.304
aslib0_609a.RCP,82,Feasible,5.009,4.837
aslib0_610a.RCP,78,Optimal,0.842,0.772
aslib0_611a.RCP,83,Optimal,1.872,1.426
aslib0_612a.RCP,85,Optimal,0.121,0.099
aslib0_613a.RCP,85,Optimal,0.549,0.444
aslib0_614a.RCP,76,Optimal,1.779,1.765
aslib0_615a.RCP,84,Optimal,0.522,0.515
aslib0_616a.RCP,79,Optimal,1.418,1.02
aslib0_617a.RCP,75,Optimal,0.573,0.557
aslib0_618a.RCP,91,Optimal,1.243,1.236
aslib0_619a.RCP,81,Optimal,0.413,0.325
aslib0_620a.RCP,87,Optimal,0.245,0.239
aslib0_621a.RCP,83,Optimal,0.742,0.579
aslib0_622a.RCP,80,Optimal,0.376,0.259
aslib0_623a.RCP,88,Optimal,0.638,0.63
aslib0_624a.RCP,76,Feasible,5.013,0.947
aslib0_625a.RCP,83,Optimal,1.289,0.394
aslib0_626a.RCP,76,Optimal,0.604,0.382
aslib0_627a.RCP,90,Optimal,2.348,2.031
aslib0_628a.RCP,73,Optimal,3.167,2.295
aslib0_629a.RCP,82,Feasible,5.009,3.811
aslib0_630a.RCP,75,Optimal,0.594,0.357
aslib0_631a.RCP,86,Optimal,1.989,1.287
aslib0_632a.RCP,78,Optimal,2.481,1.206
aslib0_633a.RCP,87,Optimal,0.184,0.106
aslib0_634a.RCP,85,Optimal,0.827,0.809
aslib0_635a.RCP,77,Optimal,0.65,0.643
aslib0_636a.RCP,81,Optimal,2.123,0.575
aslib0_637a.RCP,75,Feasible,5.01,3.738
aslib0_638a.RCP,82,Optimal,3.576,1.071
aslib0_639a.RCP,91,Optimal,0.341,0.335
aslib0_640a.RCP,79,Optimal,3.851,1.966
aslib0_641a.RCP,69,Feasible,5.009,0.326
aslib0_642a.RCP,78,Optimal,2.27,1.334
aslib0_643a.RCP,87,Optimal,3.229,2.714
aslib0_644a.RCP,78,Optimal,0.468,0.327
aslib0_645a.RCP,83,Optimal,1.821,1.804
aslib0_646a.RCP,79,Optimal,0.166,0.134
aslib0_647a.RCP,92,Optimal,1.642,0.832
aslib0_648a.RCP,81,Optimal,2.794,2.785
aslib0_649a.RCP,81,Optimal,0.228,0.202
aslib0_650a.RCP,78,Feasible,5.017,3.984
aslib0_651a.RCP,79,Optimal,0.265,0.233
aslib0_652a.RCP,71,Optimal,1.022,0.566
aslib0_653a.RCP,74,Optimal,2.749,0.765
aslib0_654a.RCP,71,Feasible,5.009,3.714
aslib0_655a.RCP,78,Optimal,1.041,0.719
aslib0_656a.RCP,78,Optimal,1.041,0.375
aslib0_657a.RCP,80,Optimal,1.555,0.627
aslib0_658a.RCP,73,Feasible,5.009,2.246
aslib0_659a.RCP,76,Feasible,5.014,0.699
aslib0_660a.RCP,72,Optimal,1.387,1.302
aslib0_661a.RCP,87,Optimal,3.103,2.394
aslib0_662a.RCP,77,Feasible,5.015,2.168
aslib0_663a.RCP,82,Optimal,1.163,0.798
aslib0_664a.RCP,81,Optimal,3.175,1.586
aslib0_665a.RCP,75,Optimal,2.813,0.12
aslib0_666a.RCP,78,Optimal,1.017,0.555
aslib0_667a.RCP,79,Optimal,2.764,2.637
aslib0_668a.RCP,70,Optimal,1.304,1.298
aslib0_669a.RCP,76,Optimal,2.538,1.392
aslib0_670a.RCP,81,Optimal,3.746,2.531
aslib0_671a.RCP,82,Feasible,5.009,2.607
aslib0_672a.RCP,77,Optimal,2.939,2.259
aslib0_673a.RCP,90,Feasible,5.01,1.907
aslib0_674a.RCP,87,Feasible,5.01,3.023
aslib0_675a.RCP,81,Optimal,1.878,1.587
aslib0_676a.RCP,73,Optimal,1.358,1.242
aslib0_677a.RCP,85,Optimal,2.774,2.546
aslib0_678a.RCP,78,Feasible,5.011,1.692
aslib0_679a.RCP,78,Optimal,2.897,2.329
aslib0_680a.RCP,83,Feasible,5.011,3.157
aslib0_681a.RCP,76,Optimal,0.448,0.371
aslib0_682a.RCP,81,Optimal,1.91,1.632
aslib0_683a.RCP,76,Optimal,3.684,3.33
aslib0_684a.RCP,78,Optimal,0.579,0.22
aslib0_685a.RCP,83,Optimal,1.569,1.317
aslib0_686a.RCP,69,Feasible,5.01,3.525
aslib0_687a.RCP,82,Optimal,0.696,0.346
aslib0_688a.RCP,78,Feasible,5.013,4.999
aslib0_689a.RCP,87,Feasible,5.016,0.643
aslib0_690a.RCP,76,Feasible,5.018,2.158
aslib0_691a.RCP,78,Feasible,5.008,4.142
aslib0_692a.RCP,71,Feasible,5.01,3.517
aslib0_693a.RCP,82,Optimal,1.574,1.131
aslib0_694a.RCP,78,Feasible,5.015,4.999
aslib0_695a.RCP,72,Feasible,5.009,4.311
aslib0_696a.RCP,84,Feasible,5.015,4.075
aslib0_697a.RCP,77,Optimal,0.735,0.599
aslib0_698a.RCP,89,Feasible,5.024,3.864
aslib0_699a.RCP,75,Optimal,0.834,0.822
aslib0_700a.RCP,84,Feasible,5.01,5.0
aslib0_701a.RCP,85,Optimal,1.471,0.853
aslib0_702a.RCP,87,Feasible,5.009,2.61
aslib0_703a.RCP,72,Feasible,5.011,5.0
aslib0_704a.RCP,81,Feasible,5.01,4.955
aslib0_705a.RCP,95,Optimal,2.955,0.838
aslib0_706a.RCP,90,Optimal,4.221,2.872
aslib0_707a.RCP,92,Feasible,5.011,4.397
aslib0_708a.RCP,91,Feasible,5.008,3.527
aslib0_709a.RCP,83,Feasible,5.01,4.6
aslib0_710a.RCP,86,Optimal,2.117,0.998
aslib0_711a.RCP,83,Feasible,5.016,1.767
aslib0_712a.RCP,91,Feasible,5.01,2.892
aslib0_713a.RCP,93,Optimal,1.55,1.54
aslib0_714a.RCP,90,Feasible,5.011,4.997
aslib0_715a.RCP,92,Feasible,5.014,4.32
aslib0_716a.RCP,83,Feasible,5.009,3.731
aslib0_717a.RCP,86,Optimal,0.566,0.329
aslib0_718a.RCP,93,Feasible,5.016,4.997
aslib0_719a.RCP,89,Feasible,5.015,5.0
aslib0_720a.RCP,78,Feasible,5.012,4.985
aslib0_721a.RCP,103,Feasible,5.011,4.696
aslib0_722a.RCP,93,Feasible,5.013,2.763
aslib0_723a.RCP,90,Feasible,5.011,2.366
aslib0_724a.RCP,96,Feasible,5.011,2.097
aslib0_725a.RCP,93,Feasible,5.011,1.188
aslib0_726a.RCP,102,Feasible,5.024,4.248
aslib0_727a.RCP,86,Feasible,5.01,1.95
aslib0_728a.RCP,89,Feasible,5.01,1.643
aslib0_729a.RCP,99,Feasible,5.014,4.997
aslib0_730a.RCP,99,Feasible,5.014,3.868
aslib0_731a.RCP,84,Feasible,5.013,5.0
aslib0_732a.RCP,84,Feasible,5.01,4.91
aslib0_733a.RCP,80,Feasible,5.009,4.823
aslib0_734a.RCP,75,Optimal,3.21,3.0
aslib0_735a.RCP,94,Optimal,3.088,2.349
aslib0_736a.RCP,93,Feasible,5.011,2.175
aslib0_737a.RCP,78,Feasible,5.011,4.999
aslib0_738a.RCP,73,Optimal,1.416,1.404
aslib0_739a.RCP,98,Optimal,2.822,2.096
aslib0_740a.RCP,92,Optimal,2.677,1.647
aslib0_741a.RCP,90,Feasible,5.01,3.079
aslib0_742a.RCP,79,Optimal,1.485,1.475
aslib0_743a.RCP,86,Feasible,5.009,4.422
aslib0_744a.RCP,70,Feasible,5.009,1.984
aslib0_745a.RCP,88,Optimal,4.82,2.237
aslib0_746a.RCP,86,Optimal,0.173,0.126
aslib0_747a.RCP,78,Optimal,3.849,2.193
aslib0_748a.RCP,90,Feasible,5.007,3.675
aslib0_749a.RCP,84,Optimal,4.178,4.106
aslib0_750a.RCP,72,Optimal,0.173,0.169
aslib0_751a.RCP,83,Optimal,0.089,0.056
aslib0_752a.RCP,87,Optimal,0.069,0.039
aslib0_753a.RCP,82,Optimal,0.131,0.124
aslib0_754a.RCP,77,Optimal,0.077,0.073
aslib0_755a.RCP,93,Optimal,0.134,0.07
aslib0_756a.RCP,87,Optimal,0.095,0.079
aslib0_757a.RCP,77,Optimal,0.136,0.099
aslib0_758a.RCP,75,Optimal,0.144,0.139
aslib0_759a.RCP,76,Optimal,0.311,0.281
aslib0_760a.RCP,81,Optimal,0.226,0.214
aslib0_761a.RCP,81,Optimal,0.123,0.118
aslib0_762a.RCP,84,Optimal,0.2,0.184
aslib0_763a.RCP,77,Optimal,0.169,0.164
aslib0_764a.RCP,68,Optimal,0.158,0.091
aslib0_765a.RCP,75,Optimal,0.151,0.071
aslib0_766a.RCP,77,Optimal,0.106,0.063
aslib0_767a.RCP,79,Optimal,0.069,0.059
aslib0_768a.RCP,78,Optimal,0.167,0.099
aslib0_769a.RCP,81,Optimal,0.156,0.065
aslib0_770a.RCP,86,Optimal,0.337,0.332
aslib0_771a.RCP,86,Optimal,0.143,0.137
aslib0_772a.RCP,93,Optimal,0.141,0.107
aslib0_773a.RCP,81,Optimal,0.142,0.1
aslib0_774a.RCP,76,Optimal,0.141,0.078
aslib0_775a.RCP,88,Optimal,0.104,0.1
aslib0_776a.RCP,78,Optimal,0.113,0.107
aslib0_777a.RCP,85,Optimal,0.205,0.2
aslib0_778a.RCP,76,Optimal,0.104,0.083
aslib0_779a.RCP,90,Optimal,0.073,0.069
aslib0_780a.RCP,74,Optimal,0.108,0.064
aslib0_781a.RCP,71,Optimal,0.268,0.224
aslib0_782a.RCP,80,Optimal,0.156,0.124
aslib0_783a.RCP,78,Optimal,0.41,0.403
aslib0_784a.RCP,84,Optimal,0.206,0.197
aslib0_785a.RCP,80,Optimal,0.134,0.08
aslib0_786a.RCP,92,Optimal,0.169,0.107
aslib0_787a.RCP,65,Optimal,0.112,0.071
aslib0_788a.RCP,84,Optimal,0.128,0.061
aslib0_789a.RCP,82,Optimal,0.112,0.082
aslib0_790a.RCP,84,Optimal,0.226,0.215
aslib0_791a.RCP,90,Optimal,0.301,0.278
aslib0_792a.RCP,90,Optimal,0.152,0.144
aslib0_793a.RCP,79,Optimal,0.134,0.096
aslib0_794a.RCP,93,Optimal,0.295,0.246
aslib0_795a.RCP,88,Optimal,0.128,0.122
aslib0_796a.RCP,77,Optimal,0.118,0.113
aslib0_797a.RCP,80,Optimal,0.176,0.169
aslib0_798a.RCP,79,Optimal,0.085,0.081
aslib0_799a.RCP,84,Optimal,0.079,0.075
aslib0_800a.RCP,76,Optimal,0.482,0.475
aslib0_801a.RCP,81,Optimal,0.231,0.215
aslib0_802a.RCP,79,Optimal,0.325,0.312
aslib0_803a.RCP,73,Optimal,0.323,0.298
aslib0_804a.RCP,72,Optimal,0.751,0.33
aslib0_805a.RCP,72,Optimal,0.298,0.216
aslib0_806a.RCP,77,Optimal,0.794,0.782
aslib0_807a.RCP,73,Optimal,0.508,0.479
aslib0_808a.RCP,71,Optimal,0.315,0.304
aslib0_809a.RCP,78,Optimal,0.399,0.324
aslib0_810a.RCP,77,Optimal,0.426,0.313
aslib0_811a.RCP,81,Optimal,0.224,0.214
aslib0_812a.RCP,77,Optimal,0.256,0.213
aslib0_813a.RCP,89,Optimal,0.488,0.441
aslib0_814a.RCP,79,Feasible,5.013,0.618
aslib0_815a.RCP,80,Optimal,0.45,0.416
aslib0_816a.RCP,70,Optimal,0.229,0.206
aslib0_817a.RCP,86,Optimal,0.703,0.35
aslib0_818a.RCP,80,Optimal,0.267,0.246
aslib0_819a.RCP,78,Optimal,0.222,0.205
aslib0_820a.RCP,75,Optimal,0.197,0.094
aslib0_821a.RCP,89,Optimal,0.547,0.314
aslib0_822a.RCP,83,Optimal,0.5,0.49
aslib0_823a.RCP,78,Optimal,0.241,0.108
aslib0_824a.RCP,70,Optimal,0.445,0.401
aslib0_825a.RCP,76,Optimal,0.291,0.188
aslib0_826a.RCP,80,Optimal,0.213,0.159
aslib0_827a.RCP,72,Optimal,1.798,1.79
aslib0_828a.RCP,82,Optimal,0.302,0.117
aslib0_829a.RCP,76,Optimal,2.756,0.268
aslib0_830a.RCP,86,Optimal,0.322,0.229
aslib0_831a.RCP,70,Feasible,5.012,0.641
aslib0_832a.RCP,76,Optimal,0.342,0.332
aslib0_833a.RCP,78,Optimal,1.005,0.991
aslib0_834a.RCP,72,Optimal,0.36,0.354
aslib0_835a.RCP,85,Optimal,0.865,0.461
aslib0_836a.RCP,87,Optimal,0.541,0.446
aslib0_837a.RCP,80,Optimal,0.694,0.621
aslib0_838a.RCP,81,Optimal,0.151,0.123
aslib0_839a.RCP,88,Optimal,0.449,0.426
aslib0_840a.RCP,78,Optimal,0.196,0.191
aslib0_841a.RCP,86,Optimal,0.777,0.676
aslib0_842a.RCP,74,Optimal,0.721,0.713
aslib0_843a.RCP,76,Optimal,0.304,0.285
aslib0_844a.RCP,83,Optimal,1.551,1.542
aslib0_845a.RCP,82,Optimal,0.548,0.468
aslib0_846a.RCP,80,Optimal,0.338,0.329
aslib0_847a.RCP,86,Optimal,0.233,0.119
aslib0_848a.RCP,85,Optimal,0.392,0.256
aslib0_849a.RCP,80,Optimal,0.317,0.31
aslib0_850a.RCP,73,Optimal,3.135,2.995
aslib0_851a.RCP,79,Optimal,1.131,1.031
aslib0_852a.RCP,73,Optimal,3.257,2.677
aslib0_853a.RCP,72,Feasible,5.012,1.809
aslib0_854a.RCP,70,Optimal,0.711,0.705
aslib0_855a.RCP,80,Optimal,1.352,0.398
aslib0_856a.RCP,73,Optimal,1.719,1.54
aslib0_857a.RCP,76,Optimal,0.168,0.073
aslib0_858a.RCP,76,Optimal,1.146,1.138
aslib0_859a.RCP,84,Optimal,0.46,0.424
aslib0_860a.RCP,80,Optimal,3.865,2.605
aslib0_861a.RCP,79,Feasible,5.01,4.127
aslib0_862a.RCP,85,Optimal,1.227,1.189
aslib0_863a.RCP,80,Optimal,1.535,1.427
aslib0_864a.RCP,73,Optimal,4.596,3.318
aslib0_865a.RCP,69,Optimal,2.941,1.439
aslib0_866a.RCP,77,Optimal,1.259,0.661
aslib0_867a.RCP,83,Feasible,5.01,4.897
aslib0_868a.RCP,71,Optimal,0.95,0.395
aslib0_869a.RCP,86,Optimal,0.944,0.935
aslib0_870a.RCP,74,Optimal,0.709,0.526
aslib0_871a.RCP,79,Optimal,4.005,3.179
aslib0_872a.RCP,79,Optimal,1.742,1.46
aslib0_873a.RCP,85,Feasible,5.012,4.144
aslib0_874a.RCP,79,Feasible,5.011,4.461
aslib0_875a.RCP,74,Optimal,0.912,0.818
aslib0_876a.RCP,85,Optimal,0.794,0.788
aslib0_877a.RCP,74,Optimal,3.131,2.33
aslib0_878a.RCP,74,Feasible,5.009,3.751
aslib0_879a.RCP,75,Optimal,1.464,0.421
aslib0_880a.RCP,81,Optimal,1.583,0.592
aslib0_881a.RCP,92,Optimal,3.582,3.342
aslib0_882a.RCP,87,Feasible,5.01,3.419
aslib0_883a.RCP,87,Optimal,1.021,0.569
aslib0_884a.RCP,80,Feasible,5.008,3.903
aslib0_885a.RCP,78,Optimal,0.539,0.529
aslib0_886a.RCP,74,Optimal,0.92,0.911
aslib0_887a.RCP,83,Optimal,1.161,1.155
aslib0_888a.RCP,86,Optimal,2.161,1.683
aslib0_889a.RCP,81,Optimal,0.64,0.631
aslib0_890a.RCP,82,Optimal,0.677,0.669
aslib0_891a.RCP,80,Optimal,0.753,0.73
aslib0_892a.RCP,82,Optimal,2.793,1.96
aslib0_893a.RCP,88,Feasible,5.015,4.508
aslib0_894a.RCP,87,Feasible,5.011,3.393
aslib0_895a.RCP,87,Feasible,5.01,4.918
aslib0_896a.RCP,78,Optimal,1.168,0.187
aslib0_897a.RCP,77,Optimal,2.206,1.983
aslib0_898a.RCP,74,Optimal,1.276,1.085
aslib0_899a.RCP,79,Optimal,1.049,0.677
aslib0_900a.RCP,78,Feasible,5.01,3.212
aslib0_901a.RCP,79,Optimal,2.059,1.411
aslib0_902a.RCP,81,Feasible,5.009,4.271
aslib0_903a.RCP,81,Feasible,5.01,4.962
aslib0_904a.RCP,80,Optimal,4.557,4.233
aslib0_905a.RCP,74,Optimal,2.693,1.39
aslib0_906a.RCP,88,Feasible,5.01,0.485
aslib0_907a.RCP,84,Optimal,2.498,0.941
aslib0_908a.RCP,76,Optimal,2.35,2.339
aslib0_909a.RCP,79,Feasible,5.01,2.353
aslib0_910a.RCP,79,Feasible,5.009,0.759
aslib0_911a.RCP,81,Feasible,5.007,4.682
aslib0_912a.RCP,83,Feasible,5.009,1.51
aslib0_913a.RCP,76,Feasible,5.009,4.91
aslib0_914a.RCP,82,Feasible,5.012,1.082
aslib0_915a.RCP,81,Feasible,5.008,3.741
aslib0_916a.RCP,83,Feasible,5.008,4.923
aslib0_917a.RCP,81,Feasible,5.009,4.251
aslib0_918a.RCP,91,Feasible,5.012,3.833
aslib0_919a.RCP,82,Feasible,5.01,5.0
aslib0_920a.RCP,88,Feasible,5.009,0.997
aslib0_921a.RCP,85,Feasible,5.011,2.426
aslib0_922a.RCP,83,Optimal,1.769,1.314
aslib0_923a.RCP,78,Feasible,5.009,4.266
aslib0_924a.RCP,94,Feasible,5.009,1.705
aslib0_925a.RCP,94,Feasible,5.011,4.032
aslib0_926a.RCP,87,Feasible,5.009,4.94
aslib0_927a.RCP,84,Optimal,4.385,1.459
aslib0_928a.RCP,82,Feasible,5.009,5.0
aslib0_929a.RCP,78,Feasible,5.01,3.997
aslib0_930a.RCP,87,Feasible,5.01,4.617
aslib0_931a.RCP,93,Feasible,5.01,1.824
aslib0_932a.RCP,93,Feasible,5.01,5.0
aslib0_933a.RCP,90,Feasible,5.009,5.0
aslib0_934a.RCP,89,Feasible,5.008,4.994
aslib0_935a.RCP,83,Feasible,5.008,2.394
aslib0_936a.RCP,79,Feasible,5.011,4.878
aslib0_937a.RCP,96,Feasible,5.009,2.701
aslib0_938a.RCP,87,Feasible,5.01,4.138
aslib0_939a.RCP,94,Feasible,5.014,2.9
aslib0_940a.RCP,84,Feasible,5.012,3.667
aslib0_941a.RCP,64,Optimal,2.655,1.637
aslib0_942a.RCP,95,Feasible,5.008,4.997
aslib0_943a.RCP,74,Optimal,3.574,3.565
aslib0_944a.RCP,75,Optimal,4.572,2.926
aslib0_945a.RCP,81,Optimal,1.837,0.67
aslib0_946a.RCP,75,Feasible,5.009,2.001
aslib0_947a.RCP,78,Optimal,3.517,2.454
aslib0_948a.RCP,77,Feasible,5.009,1.545
aslib0_949a.RCP,79,Feasible,5.009,4.903
aslib0_950a.RCP,86,Feasible,5.014,3.774
aslib0_951a.RCP,85,Feasible,5.01,4.309
aslib0_952a.RCP,86,Feasible,5.011,2.058
aslib0_953a.RCP,94,Feasible,5.009,2.02
aslib0_954a.RCP,78,Optimal,5.002,4.993
aslib0_955a.RCP,88,Feasible,5.009,1.081
aslib0_956a.RCP,70,Feasible,5.008,2.976
aslib0_957a.RCP,81,Feasible,5.008,4.455
aslib0_958a.RCP,85,Optimal,4.414,3.553
aslib0_959a.RCP,80,Feasible,5.008,1.23
aslib0_960a.RCP,91,Feasible,5.009,4.997
aslib0_961a.RCP,88,Feasible,5.009,4.115
aslib0_962a.RCP,105,Feasible,5.009,2.596
aslib0_963a.RCP,97,Feasible,5.008,3.592
aslib0_964a.RCP,87,Feasible,5.011,5.0
aslib0_965a.RCP,81,Feasible,5.008,4.625
aslib0_966a.RCP,89,Optimal,2.577,1.758
aslib0_967a.RCP,90,Feasible,5.012,4.249
aslib0_968a.RCP,97,Feasible,5.008,5.0
aslib0_969a.RCP,106,Feasible,5.008,4.211
aslib0_970a.RCP,90,Feasible,5.013,5.0
aslib0_971a.RCP,96,Feasible,5.01,1.044
aslib0_972a.RCP,90,Feasible,5.01,4.574
aslib0_973a.RCP,96,Feasible,5.009,1.103
aslib0_974a.RCP,97,Feasible,5.009,2.267
aslib0_975a.RCP,102,Feasible,5.013,1.193
aslib0_976a.RCP,91,Feasible,5.012,2.398
aslib0_977a.RCP,102,Feasible,5.009,2.661
aslib0_978a.RCP,107,Feasible,5.009,1.992
aslib0_979a.RCP,90,Feasible,5.014,3.917
aslib0_980a.RCP,82,Feasible,5.01,4.009
aslib0_981a.RCP,97,Feasible,5.007,2.646
aslib0_982a.RCP,94,Feasible,5.015,5.0
aslib0_983a.RCP,84,Feasible,5.008,4.413
aslib0_984a.RCP,99,Feasible,5.009,2.873
aslib0_985a.RCP,96,Feasible,5.011,4.999
aslib0_986a.RCP,92,Feasible,5.012,3.146
aslib0_987a.RCP,82,Optimal,4.62,3.292
aslib0_988a.RCP,89,Feasible,5.012,5.0
aslib0_989a.RCP,86,Feasible,5.009,4.997
aslib0_990a.RCP,89,Feasible,5.009,4.569
aslib0_991a.RCP,95,Feasible,5.01,4.704
aslib0_992a.RCP,90,Feasible,5.01,4.781
aslib0_993a.RCP,100,Feasible,5.009,5.0
aslib0_994a.RCP,96,Feasible,5.01,1.829
aslib0_995a.RCP,96,Feasible,5.011,0.816
aslib0_996a.RCP,93,Feasible,5.011,3.088
aslib0_997a.RCP,115,Feasible,5.009,4.915
aslib0_998a.RCP,90,Optimal,2.744,1.301
